country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AU,Australia,0,0,2020-02-15,4.0,3.0,-2.0,3.0,3.0,0.0
AU,Australia,0,0,2020-02-16,3.0,5.0,9.0,3.0,-1.0,0.0
AU,Australia,0,0,2020-02-17,-1.0,0.0,-6.0,7.0,17.0,-2.0
AU,Australia,0,0,2020-02-18,-3.0,-2.0,-13.0,7.0,14.0,-1.0
AU,Australia,0,0,2020-02-19,-1.0,-1.0,-6.0,8.0,13.0,-1.0
AU,Australia,0,0,2020-02-20,0.0,1.0,5.0,9.0,13.0,-2.0
AU,Australia,0,0,2020-02-21,3.0,4.0,-1.0,12.0,16.0,-3.0
AU,Australia,0,0,2020-02-22,5.0,4.0,10.0,8.0,3.0,-1.0
AU,Australia,0,0,2020-02-23,3.0,4.0,9.0,4.0,-2.0,0.0
AU,Australia,0,0,2020-02-24,-1.0,1.0,-10.0,8.0,17.0,-1.0
AU,Australia,0,0,2020-02-25,-3.0,-1.0,-8.0,10.0,15.0,-1.0
AU,Australia,0,0,2020-02-26,-1.0,0.0,-5.0,10.0,14.0,-1.0
AU,Australia,0,0,2020-02-27,0.0,1.0,-2.0,10.0,14.0,-1.0
AU,Australia,0,0,2020-02-28,4.0,6.0,0.0,14.0,17.0,-3.0
AU,Australia,0,0,2020-02-29,6.0,6.0,18.0,11.0,4.0,-1.0
AU,Australia,0,0,2020-03-01,4.0,7.0,20.0,6.0,-1.0,0.0
AU,Australia,0,0,2020-03-02,0.0,5.0,-1.0,6.0,10.0,0.0
AU,Australia,0,0,2020-03-03,-2.0,7.0,-14.0,9.0,15.0,-1.0
AU,Australia,0,0,2020-03-04,0.0,12.0,-15.0,7.0,14.0,-1.0
AU,Australia,0,0,2020-03-05,-2.0,9.0,-19.0,6.0,13.0,0.0
AU,Australia,0,0,2020-03-06,3.0,14.0,-6.0,9.0,16.0,-2.0
AU,Australia,0,0,2020-03-07,3.0,12.0,10.0,3.0,2.0,0.0
AU,Australia,0,0,2020-03-08,3.0,8.0,14.0,0.0,-2.0,0.0
AU,Australia,0,0,2020-03-09,-3.0,3.0,5.0,-9.0,-14.0,4.0
AU,Australia,0,0,2020-03-10,-2.0,9.0,-11.0,6.0,13.0,-1.0
AU,Australia,0,0,2020-03-11,-1.0,8.0,-2.0,6.0,14.0,-1.0
AU,Australia,0,0,2020-03-12,-1.0,11.0,2.0,6.0,13.0,-1.0
AU,Australia,0,0,2020-03-13,1.0,17.0,-8.0,5.0,14.0,-1.0
AU,Australia,0,0,2020-03-14,-1.0,20.0,-15.0,-10.0,3.0,2.0
AU,Australia,0,0,2020-03-15,-2.0,24.0,-8.0,-13.0,-1.0,2.0
AU,Australia,0,0,2020-03-16,-1.0,33.0,-18.0,-7.0,12.0,1.0
AU,Australia,0,0,2020-03-17,-5.0,35.0,-21.0,-14.0,5.0,3.0
AU,Australia,0,0,2020-03-18,-7.0,32.0,-15.0,-18.0,2.0,5.0
AU,Australia,0,0,2020-03-19,-10.0,25.0,-9.0,-22.0,0.0,5.0
AU,Australia,0,0,2020-03-20,-12.0,20.0,-12.0,-22.0,0.0,6.0
AU,Australia,0,0,2020-03-21,-17.0,11.0,-9.0,-28.0,-4.0,7.0
AU,Australia,0,0,2020-03-22,-18.0,10.0,-11.0,-34.0,-12.0,6.0
AU,Australia,0,0,2020-03-23,-17.0,17.0,-27.0,-36.0,-6.0,8.0
AU,Australia,0,0,2020-03-24,-30.0,4.0,-30.0,-45.0,-19.0,12.0
AU,Australia,0,0,2020-03-25,-31.0,2.0,-33.0,-50.0,-23.0,14.0
AU,Australia,0,0,2020-03-26,-34.0,2.0,-23.0,-53.0,-27.0,16.0
AU,Australia,0,0,2020-03-27,-35.0,2.0,-30.0,-53.0,-26.0,17.0
AU,Australia,0,0,2020-03-28,-41.0,-9.0,-34.0,-53.0,-27.0,15.0
AU,Australia,0,0,2020-03-29,-45.0,-19.0,-35.0,-58.0,-33.0,13.0
AU,Australia,0,0,2020-03-30,-39.0,-13.0,-35.0,-59.0,-32.0,16.0
AU,Australia,0,0,2020-03-31,-41.0,-13.0,-35.0,-59.0,-36.0,18.0
AU,Australia,0,0,2020-04-01,-40.0,-13.0,-36.0,-60.0,-37.0,19.0
AU,Australia,0,0,2020-04-02,-42.0,-13.0,-42.0,-63.0,-38.0,20.0
AU,Australia,0,0,2020-04-03,-40.0,-7.0,-41.0,-61.0,-36.0,20.0
AU,Australia,0,0,2020-04-04,-44.0,-14.0,-52.0,-61.0,-33.0,17.0
AU,Australia,0,0,2020-04-05,-44.0,-18.0,-43.0,-62.0,-36.0,14.0
AU,Australia,0,0,2020-04-06,-37.0,-12.0,-35.0,-61.0,-37.0,17.0
AU,Australia,0,0,2020-04-07,-38.0,-10.0,-39.0,-61.0,-39.0,19.0
AU,Australia,0,0,2020-04-08,-35.0,-6.0,-38.0,-61.0,-39.0,19.0
AU,Australia,0,0,2020-04-09,-28.0,15.0,-31.0,-59.0,-40.0,18.0
AU,Australia,0,0,2020-04-10,-76.0,-55.0,-43.0,-77.0,-82.0,33.0
AU,Australia,0,0,2020-04-11,-40.0,-2.0,-51.0,-63.0,-41.0,18.0
AU,Australia,0,0,2020-04-12,-58.0,-38.0,-42.0,-64.0,-43.0,15.0
AU,Australia,0,0,2020-04-13,-45.0,-23.0,-18.0,-73.0,-78.0,27.0
AU,Australia,0,0,2020-04-14,-37.0,-7.0,-35.0,-61.0,-42.0,19.0
AU,Australia,0,0,2020-04-15,-37.0,-10.0,-31.0,-60.0,-41.0,20.0
AU,Australia,0,0,2020-04-16,-39.0,-8.0,-27.0,-60.0,-41.0,20.0
AU,Australia,0,0,2020-04-17,-37.0,-4.0,-33.0,-59.0,-39.0,20.0
AU,Australia,0,0,2020-04-18,-43.0,-11.0,-42.0,-55.0,-30.0,16.0
AU,Australia,0,0,2020-04-19,-45.0,-17.0,-35.0,-58.0,-34.0,14.0
AU,Australia,0,0,2020-04-20,-39.0,-14.0,-35.0,-60.0,-35.0,17.0
AU,Australia,0,0,2020-04-21,-39.0,-13.0,-31.0,-58.0,-37.0,18.0
AU,Australia,0,0,2020-04-22,-38.0,-12.0,-28.0,-58.0,-37.0,18.0
AU,Australia,0,0,2020-04-23,-39.0,-9.0,-26.0,-58.0,-37.0,19.0
AU,Australia,0,0,2020-04-24,-36.0,-2.0,-27.0,-56.0,-35.0,18.0
AU,Australia,0,0,2020-04-25,-52.0,-28.0,-30.0,-56.0,-43.0,17.0
