country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CV,Cape Verde,0,0,2020-02-15,1.0,-3.0,-3.0,-4.0,0.0,1.0
CV,Cape Verde,0,0,2020-02-16,1.0,-5.0,-12.0,-12.0,0.0,1.0
CV,Cape Verde,0,0,2020-02-17,-2.0,-5.0,-7.0,1.0,0.0,-1.0
CV,Cape Verde,0,0,2020-02-18,-1.0,-6.0,-6.0,-9.0,1.0,-1.0
CV,Cape Verde,0,0,2020-02-19,-3.0,-5.0,2.0,-8.0,0.0,1.0
CV,Cape Verde,0,0,2020-02-20,1.0,-2.0,-3.0,-4.0,0.0,1.0
CV,Cape Verde,0,0,2020-02-21,-2.0,0.0,1.0,-6.0,-3.0,0.0
CV,Cape Verde,0,0,2020-02-22,1.0,2.0,-1.0,-4.0,-8.0,0.0
CV,Cape Verde,0,0,2020-02-23,4.0,5.0,-2.0,-8.0,1.0,1.0
CV,Cape Verde,0,0,2020-02-24,7.0,6.0,3.0,-5.0,-12.0,0.0
CV,Cape Verde,0,0,2020-02-25,5.0,5.0,1.0,-16.0,-25.0,0.0
CV,Cape Verde,0,0,2020-02-26,-21.0,-28.0,-10.0,-13.0,-56.0,9.0
CV,Cape Verde,0,0,2020-02-27,-2.0,-4.0,-3.0,3.0,-2.0,0.0
CV,Cape Verde,0,0,2020-02-28,-3.0,-3.0,-4.0,-14.0,0.0,1.0
CV,Cape Verde,0,0,2020-02-29,2.0,-2.0,-7.0,-7.0,3.0,1.0
CV,Cape Verde,0,0,2020-03-01,-1.0,-4.0,-4.0,-9.0,-3.0,2.0
CV,Cape Verde,0,0,2020-03-02,4.0,3.0,-6.0,-2.0,5.0,-1.0
CV,Cape Verde,0,0,2020-03-03,-2.0,-1.0,-9.0,-7.0,2.0,0.0
CV,Cape Verde,0,0,2020-03-04,0.0,-1.0,0.0,-13.0,3.0,0.0
CV,Cape Verde,0,0,2020-03-05,2.0,-2.0,-8.0,-6.0,3.0,0.0
CV,Cape Verde,0,0,2020-03-06,-1.0,-4.0,-9.0,-11.0,2.0,0.0
CV,Cape Verde,0,0,2020-03-07,2.0,-2.0,-7.0,-8.0,3.0,0.0
CV,Cape Verde,0,0,2020-03-08,6.0,-6.0,-11.0,-14.0,2.0,1.0
CV,Cape Verde,0,0,2020-03-09,3.0,-3.0,-7.0,-7.0,5.0,-1.0
CV,Cape Verde,0,0,2020-03-10,-2.0,-6.0,-10.0,-11.0,3.0,0.0
CV,Cape Verde,0,0,2020-03-11,-4.0,-5.0,-5.0,-17.0,4.0,0.0
CV,Cape Verde,0,0,2020-03-12,-3.0,0.0,-8.0,-10.0,3.0,1.0
CV,Cape Verde,0,0,2020-03-13,-7.0,0.0,-10.0,-17.0,2.0,0.0
CV,Cape Verde,0,0,2020-03-14,-6.0,-1.0,-11.0,-21.0,0.0,1.0
CV,Cape Verde,0,0,2020-03-15,-10.0,-12.0,-16.0,-22.0,-6.0,2.0
CV,Cape Verde,0,0,2020-03-16,-6.0,1.0,-18.0,-6.0,6.0,0.0
CV,Cape Verde,0,0,2020-03-17,-12.0,0.0,-24.0,-18.0,2.0,1.0
CV,Cape Verde,0,0,2020-03-18,-13.0,1.0,-19.0,-24.0,2.0,2.0
CV,Cape Verde,0,0,2020-03-19,-17.0,-1.0,-24.0,-35.0,0.0,3.0
CV,Cape Verde,0,0,2020-03-20,-28.0,-3.0,-33.0,-42.0,-6.0,5.0
CV,Cape Verde,0,0,2020-03-21,-39.0,-17.0,-43.0,-56.0,-18.0,10.0
CV,Cape Verde,0,0,2020-03-22,-45.0,-35.0,-46.0,-54.0,-28.0,0.0
CV,Cape Verde,0,0,2020-03-23,-34.0,-17.0,-40.0,-46.0,-28.0,13.0
CV,Cape Verde,0,0,2020-03-24,-38.0,-26.0,-43.0,-47.0,-33.0,14.0
CV,Cape Verde,0,0,2020-03-25,-44.0,-27.0,-42.0,-64.0,-35.0,16.0
