country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
EG,Egypt,0,0,2020-02-15,4.0,8.0,9.0,8.0,5.0,0.0
EG,Egypt,0,0,2020-02-16,-1.0,5.0,4.0,7.0,10.0,-1.0
EG,Egypt,0,0,2020-02-17,0.0,3.0,6.0,4.0,15.0,-1.0
EG,Egypt,0,0,2020-02-18,0.0,4.0,2.0,5.0,12.0,-1.0
EG,Egypt,0,0,2020-02-19,-5.0,0.0,0.0,2.0,10.0,0.0
EG,Egypt,0,0,2020-02-20,-5.0,-2.0,-5.0,0.0,9.0,0.0
EG,Egypt,0,0,2020-02-21,6.0,6.0,15.0,8.0,6.0,2.0
EG,Egypt,0,0,2020-02-22,0.0,4.0,5.0,5.0,5.0,0.0
EG,Egypt,0,0,2020-02-23,-5.0,0.0,-1.0,4.0,10.0,-1.0
EG,Egypt,0,0,2020-02-24,-13.0,-11.0,-2.0,2.0,11.0,1.0
EG,Egypt,0,0,2020-02-25,-9.0,-3.0,-9.0,-9.0,-8.0,6.0
EG,Egypt,0,0,2020-02-26,0.0,4.0,4.0,6.0,11.0,-1.0
EG,Egypt,0,0,2020-02-27,1.0,5.0,1.0,6.0,11.0,-1.0
EG,Egypt,0,0,2020-02-28,14.0,12.0,23.0,11.0,9.0,1.0
EG,Egypt,0,0,2020-02-29,4.0,7.0,6.0,8.0,6.0,-1.0
EG,Egypt,0,0,2020-03-01,1.0,8.0,4.0,8.0,11.0,-2.0
EG,Egypt,0,0,2020-03-02,3.0,7.0,6.0,6.0,16.0,-1.0
EG,Egypt,0,0,2020-03-03,4.0,9.0,6.0,8.0,13.0,-2.0
EG,Egypt,0,0,2020-03-04,3.0,8.0,8.0,8.0,13.0,-2.0
EG,Egypt,0,0,2020-03-05,2.0,6.0,3.0,5.0,12.0,-2.0
EG,Egypt,0,0,2020-03-06,12.0,11.0,19.0,10.0,9.0,1.0
EG,Egypt,0,0,2020-03-07,6.0,9.0,10.0,6.0,7.0,-1.0
EG,Egypt,0,0,2020-03-08,-1.0,6.0,6.0,5.0,11.0,-1.0
EG,Egypt,0,0,2020-03-09,-1.0,3.0,4.0,2.0,16.0,-1.0
EG,Egypt,0,0,2020-03-10,2.0,8.0,7.0,5.0,13.0,-1.0
EG,Egypt,0,0,2020-03-11,3.0,13.0,8.0,10.0,12.0,-3.0
EG,Egypt,0,0,2020-03-12,-63.0,-51.0,-60.0,-66.0,-61.0,20.0
EG,Egypt,0,0,2020-03-13,-42.0,-31.0,-41.0,-48.0,-33.0,10.0
EG,Egypt,0,0,2020-03-14,-16.0,-5.0,-17.0,-22.0,-15.0,5.0
EG,Egypt,0,0,2020-03-15,-12.0,6.0,-6.0,-8.0,-5.0,2.0
EG,Egypt,0,0,2020-03-16,-11.0,4.0,-6.0,-11.0,-1.0,3.0
EG,Egypt,0,0,2020-03-17,-19.0,0.0,-18.0,-17.0,-7.0,5.0
EG,Egypt,0,0,2020-03-18,-22.0,-3.0,-20.0,-21.0,-11.0,7.0
EG,Egypt,0,0,2020-03-19,-35.0,-9.0,-30.0,-31.0,-15.0,9.0
EG,Egypt,0,0,2020-03-20,-40.0,-13.0,-30.0,-36.0,-13.0,9.0
EG,Egypt,0,0,2020-03-21,-39.0,-15.0,-31.0,-39.0,-18.0,9.0
EG,Egypt,0,0,2020-03-22,-43.0,-20.0,-35.0,-44.0,-27.0,12.0
EG,Egypt,0,0,2020-03-23,-46.0,-25.0,-39.0,-48.0,-27.0,14.0
EG,Egypt,0,0,2020-03-24,-44.0,-18.0,-39.0,-47.0,-31.0,14.0
EG,Egypt,0,0,2020-03-25,-55.0,-30.0,-47.0,-56.0,-37.0,17.0
EG,Egypt,0,0,2020-03-26,-57.0,-29.0,-50.0,-57.0,-38.0,18.0
EG,Egypt,0,0,2020-03-27,-75.0,-50.0,-57.0,-76.0,-50.0,18.0
EG,Egypt,0,0,2020-03-28,-73.0,-47.0,-57.0,-74.0,-55.0,20.0
EG,Egypt,0,0,2020-03-29,-50.0,-24.0,-40.0,-52.0,-35.0,15.0
EG,Egypt,0,0,2020-03-30,-53.0,-30.0,-45.0,-56.0,-35.0,16.0
EG,Egypt,0,0,2020-03-31,-54.0,-29.0,-46.0,-56.0,-36.0,16.0
EG,Egypt,0,0,2020-04-01,-52.0,-26.0,-43.0,-54.0,-36.0,15.0
EG,Egypt,0,0,2020-04-02,-53.0,-22.0,-44.0,-54.0,-36.0,16.0
EG,Egypt,0,0,2020-04-03,-66.0,-27.0,-47.0,-68.0,-44.0,16.0
EG,Egypt,0,0,2020-04-04,-64.0,-28.0,-49.0,-67.0,-49.0,17.0
EG,Egypt,0,0,2020-04-05,-46.0,-11.0,-36.0,-51.0,-35.0,15.0
EG,Egypt,0,0,2020-04-06,-46.0,-12.0,-37.0,-51.0,-34.0,16.0
EG,Egypt,0,0,2020-04-07,-57.0,-4.0,-36.0,-50.0,-35.0,16.0
EG,Egypt,0,0,2020-04-08,-57.0,-5.0,-35.0,-50.0,-35.0,15.0
EG,Egypt,0,0,2020-04-09,-57.0,-2.0,-35.0,-49.0,-34.0,16.0
EG,Egypt,0,0,2020-04-10,-70.0,-18.0,-42.0,-63.0,-41.0,15.0
EG,Egypt,0,0,2020-04-11,-67.0,-18.0,-42.0,-62.0,-45.0,16.0
EG,Egypt,0,0,2020-04-12,-52.0,-8.0,-29.0,-45.0,-31.0,13.0
EG,Egypt,0,0,2020-04-13,-55.0,-13.0,-31.0,-47.0,-30.0,14.0
EG,Egypt,0,0,2020-04-14,-55.0,-11.0,-32.0,-47.0,-31.0,14.0
EG,Egypt,0,0,2020-04-15,-55.0,-10.0,-32.0,-47.0,-31.0,14.0
EG,Egypt,0,0,2020-04-16,-55.0,-4.0,-48.0,-43.0,-31.0,14.0
EG,Egypt,0,0,2020-04-17,-70.0,-20.0,-48.0,-61.0,-37.0,14.0
