country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TZ,Tanzania,0,0,2020-02-15,-3.0,-3.0,3.0,-3.0,2.0,1.0
TZ,Tanzania,0,0,2020-02-16,-3.0,-3.0,1.0,-1.0,2.0,0.0
TZ,Tanzania,0,0,2020-02-17,-5.0,-4.0,-1.0,-2.0,1.0,1.0
TZ,Tanzania,0,0,2020-02-18,-1.0,-1.0,0.0,-1.0,0.0,1.0
TZ,Tanzania,0,0,2020-02-19,-1.0,-2.0,-2.0,-2.0,0.0,1.0
TZ,Tanzania,0,0,2020-02-20,0.0,0.0,-1.0,1.0,0.0,1.0
TZ,Tanzania,0,0,2020-02-21,-2.0,-7.0,-3.0,-2.0,-1.0,1.0
TZ,Tanzania,0,0,2020-02-22,-2.0,-7.0,-4.0,-3.0,1.0,0.0
TZ,Tanzania,0,0,2020-02-23,-11.0,-17.0,-11.0,-12.0,-6.0,0.0
TZ,Tanzania,0,0,2020-02-24,-4.0,-4.0,0.0,-2.0,1.0,1.0
TZ,Tanzania,0,0,2020-02-25,0.0,-3.0,-3.0,0.0,-1.0,2.0
TZ,Tanzania,0,0,2020-02-26,1.0,-2.0,-1.0,2.0,-1.0,1.0
TZ,Tanzania,0,0,2020-02-27,2.0,3.0,0.0,6.0,0.0,1.0
TZ,Tanzania,0,0,2020-02-28,-1.0,-1.0,-2.0,4.0,-1.0,1.0
TZ,Tanzania,0,0,2020-02-29,2.0,3.0,0.0,8.0,0.0,-1.0
TZ,Tanzania,0,0,2020-03-01,3.0,0.0,0.0,5.0,-2.0,0.0
TZ,Tanzania,0,0,2020-03-02,-4.0,-1.0,-1.0,4.0,-2.0,2.0
TZ,Tanzania,0,0,2020-03-03,0.0,1.0,4.0,4.0,-1.0,1.0
TZ,Tanzania,0,0,2020-03-04,-4.0,-2.0,0.0,1.0,-3.0,3.0
TZ,Tanzania,0,0,2020-03-05,3.0,5.0,4.0,7.0,-1.0,1.0
TZ,Tanzania,0,0,2020-03-06,-2.0,-1.0,5.0,3.0,-2.0,1.0
TZ,Tanzania,0,0,2020-03-07,0.0,2.0,2.0,3.0,0.0,0.0
TZ,Tanzania,0,0,2020-03-08,7.0,0.0,3.0,3.0,-2.0,0.0
TZ,Tanzania,0,0,2020-03-09,-6.0,-1.0,3.0,2.0,-2.0,2.0
TZ,Tanzania,0,0,2020-03-10,-3.0,1.0,4.0,2.0,-3.0,2.0
TZ,Tanzania,0,0,2020-03-11,0.0,3.0,3.0,4.0,-2.0,1.0
TZ,Tanzania,0,0,2020-03-12,-1.0,2.0,4.0,4.0,-1.0,1.0
TZ,Tanzania,0,0,2020-03-13,-4.0,-2.0,3.0,0.0,-3.0,1.0
TZ,Tanzania,0,0,2020-03-14,-4.0,-1.0,0.0,-1.0,-2.0,0.0
TZ,Tanzania,0,0,2020-03-15,-5.0,-3.0,-2.0,-1.0,-4.0,1.0
TZ,Tanzania,0,0,2020-03-16,-6.0,5.0,0.0,1.0,-2.0,1.0
TZ,Tanzania,0,0,2020-03-17,-6.0,8.0,-2.0,1.0,-3.0,1.0
TZ,Tanzania,0,0,2020-03-18,-6.0,8.0,-2.0,3.0,-6.0,1.0
TZ,Tanzania,0,0,2020-03-19,-7.0,5.0,-3.0,5.0,-9.0,2.0
TZ,Tanzania,0,0,2020-03-20,-11.0,-3.0,-3.0,-3.0,-10.0,4.0
TZ,Tanzania,0,0,2020-03-21,-15.0,-4.0,-8.0,-5.0,-6.0,4.0
TZ,Tanzania,0,0,2020-03-22,-19.0,-11.0,-10.0,-11.0,-10.0,4.0
TZ,Tanzania,0,0,2020-03-23,-13.0,-3.0,-5.0,-6.0,-11.0,5.0
TZ,Tanzania,0,0,2020-03-24,-12.0,-3.0,-5.0,-6.0,-12.0,5.0
TZ,Tanzania,0,0,2020-03-25,-9.0,1.0,-5.0,-4.0,-13.0,4.0
TZ,Tanzania,0,0,2020-03-26,-8.0,5.0,-4.0,-1.0,-12.0,4.0
TZ,Tanzania,0,0,2020-03-27,-14.0,-3.0,-6.0,-8.0,-13.0,5.0
TZ,Tanzania,0,0,2020-03-28,-15.0,-3.0,-7.0,-9.0,-7.0,3.0
TZ,Tanzania,0,0,2020-03-29,-16.0,-8.0,-7.0,-11.0,-9.0,3.0
TZ,Tanzania,0,0,2020-03-30,-14.0,-3.0,-6.0,-8.0,-14.0,5.0
TZ,Tanzania,0,0,2020-03-31,-12.0,-1.0,-8.0,-7.0,-15.0,5.0
TZ,Tanzania,0,0,2020-04-01,-13.0,-1.0,-7.0,-8.0,-15.0,5.0
TZ,Tanzania,0,0,2020-04-02,-14.0,-1.0,-9.0,-6.0,-15.0,6.0
TZ,Tanzania,0,0,2020-04-03,-18.0,-6.0,-7.0,-11.0,-15.0,6.0
TZ,Tanzania,0,0,2020-04-04,-18.0,-5.0,-11.0,-11.0,-9.0,4.0
TZ,Tanzania,0,0,2020-04-05,-20.0,-12.0,-13.0,-15.0,-12.0,5.0
TZ,Tanzania,0,0,2020-04-06,-16.0,-3.0,-8.0,-10.0,-16.0,6.0
TZ,Tanzania,0,0,2020-04-07,-19.0,-8.0,-15.0,-15.0,-43.0,12.0
TZ,Tanzania,0,0,2020-04-08,-13.0,0.0,-8.0,-9.0,-17.0,5.0
TZ,Tanzania,0,0,2020-04-09,-11.0,3.0,-6.0,-7.0,-18.0,5.0
TZ,Tanzania,0,0,2020-04-10,-26.0,-13.0,-15.0,-20.0,-45.0,13.0
TZ,Tanzania,0,0,2020-04-11,-23.0,-6.0,-15.0,-16.0,-17.0,7.0
TZ,Tanzania,0,0,2020-04-12,-36.0,-28.0,-21.0,-33.0,-25.0,10.0
TZ,Tanzania,0,0,2020-04-13,-30.0,-19.0,-18.0,-26.0,-52.0,17.0
TZ,Tanzania,0,0,2020-04-14,-20.0,-9.0,-12.0,-15.0,-19.0,7.0
TZ,Tanzania,0,0,2020-04-15,-19.0,-5.0,-10.0,-14.0,-19.0,8.0
TZ,Tanzania,0,0,2020-04-16,-20.0,-5.0,-11.0,-15.0,-19.0,9.0
TZ,Tanzania,0,0,2020-04-17,-29.0,-19.0,-14.0,-23.0,-22.0,12.0
TZ,Tanzania,0,0,2020-04-18,-38.0,-25.0,-26.0,-30.0,-19.0,13.0
TZ,Tanzania,0,0,2020-04-19,-35.0,-20.0,-22.0,-27.0,-14.0,10.0
TZ,Tanzania,0,0,2020-04-20,-27.0,-12.0,-14.0,-20.0,-20.0,11.0
